,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Day,DayOfWeek,Lag_1,Lag_2,Lag_3,Rolling_Mean_3,Rolling_Std_3,IsSuperBowl,IsLaborDay,IsThanksgiving,IsChristmas
152,2,2010-04-09,1954689.21,0,65.41,2.77,210.2831653,8.2,2010,4,14,9,4,2066187.72,1750197.81,1946070.88,1920818.8033333335,159501.27377997807,0,0,0,0
153,2,2010-04-16,1874957.94,0,68.07,2.808,210.1495463,8.2,2010,4,15,16,4,1954689.21,2066187.72,1750197.81,1923691.58,160259.3073885688,0,0,0,0
154,2,2010-04-23,1821990.93,0,65.11,2.795,210.1000648,8.2,2010,4,16,23,4,1874957.94,1954689.21,2066187.72,1965278.29,96053.6498585341,0,0,0,0
155,2,2010-04-30,1802450.29,0,66.98,2.78,210.0505833,8.2,2010,4,17,30,4,1821990.93,1874957.94,1954689.21,1883879.36,66797.47135821181,0,0,0,0
156,2,2010-05-07,2042581.71,0,71.28,2.835,210.0011018,8.2,2010,5,18,7,4,1802450.29,1821990.93,1874957.94,1833133.0533333335,37515.996740209564,0,0,0,0
157,2,2010-05-14,1880752.36,0,73.31,2.854,209.9984585,8.2,2010,5,19,14,4,2042581.71,1802450.29,1821990.93,1889007.6433333333,133357.43180379906,0,0,0,0
158,2,2010-05-21,1896937.1,0,74.83,2.826,210.2768443,8.2,2010,5,20,21,4,1880752.36,2042581.71,1802450.29,1908594.7866666669,122462.95464269895,0,0,0,0
159,2,2010-05-28,1957113.89,0,81.13,2.759,210.5552301,8.2,2010,5,21,28,4,1896937.1,1880752.36,2042581.71,1940090.39,89128.21920538231,0,0,0,0
160,2,2010-06-04,2102539.93,0,81.81,2.705,210.833616,8.2,2010,6,22,4,4,1957113.89,1896937.1,1880752.36,1911601.116666667,40237.36888247694,0,0,0,0
161,2,2010-06-11,2025538.76,0,83.4,2.668,211.1120018,8.2,2010,6,23,11,4,2102539.93,1957113.89,1896937.1,1985530.3066666666,105705.96235847482,0,0,0,0
162,2,2010-06-18,2001636.96,0,85.81,2.637,211.1096543,8.2,2010,6,24,18,4,2025538.76,2102539.93,1957113.89,2028397.5266666666,72755.15574624225,0,0,0,0
163,2,2010-06-25,1939927.09,0,86.26,2.653,210.9950134,8.2,2010,6,25,25,4,2001636.96,2025538.76,2102539.93,2043238.55,52728.68539264916,0,0,0,0
164,2,2010-07-02,2003940.64,0,82.74,2.669,210.8803726,8.099,2010,7,26,2,4,1939927.09,2001636.96,2025538.76,1989034.2699999998,44175.33651793841,0,0,0,0
165,2,2010-07-09,1880902.62,0,82.59,2.642,210.7657317,8.099,2010,7,27,9,4,2003940.64,1939927.09,2001636.96,1981834.8966666665,36311.49859331691,0,0,0,0
166,2,2010-07-16,1845879.79,0,85.32,2.623,210.7577954,8.099,2010,7,28,16,4,1880902.62,2003940.64,1939927.09,1941590.1166666665,61535.86624603199,0,0,0,0
167,2,2010-07-23,1781717.71,0,87.66,2.608,210.8921319,8.099,2010,7,29,23,4,1845879.79,1880902.62,2003940.64,1910241.0166666666,83014.24103674982,0,0,0,0
168,2,2010-07-30,1804246.16,0,83.49,2.64,211.0264684,8.099,2010,7,30,30,4,1781717.71,1845879.79,1880902.62,1836166.7066666668,50300.79108529364,0,0,0,0
169,2,2010-08-06,1991909.98,0,89.53,2.627,211.1608049,8.099,2010,8,31,6,4,1804246.16,1781717.71,1845879.79,1810614.5533333335,32551.65821762075,0,0,0,0
170,2,2010-08-13,1895601.05,0,89.05,2.692,211.2951413,8.099,2010,8,32,13,4,1991909.98,1804246.16,1781717.71,1859291.2833333332,115402.21745713426,0,0,0,0
171,2,2010-08-20,1964335.23,0,88.7,2.664,211.2596586,8.099,2010,8,33,20,4,1895601.05,1991909.98,1804246.16,1897252.3966666665,93842.80762854038,0,0,0,0
172,2,2010-08-27,1863840.49,0,87.12,2.619,211.2241759,8.099,2010,8,34,27,4,1964335.23,1895601.05,1991909.98,1950615.42,49598.66318019273,0,0,0,0
173,2,2010-09-03,1904608.09,0,81.83,2.577,211.1886931,8.099,2010,9,35,3,4,1863840.49,1964335.23,1895601.05,1907925.5899999999,51368.462178408634,0,0,0,0
174,2,2010-09-10,1839128.83,1,79.09,2.565,211.1532104,8.099,2010,9,36,10,4,1904608.09,1863840.49,1964335.23,1910927.9366666665,50544.56982044188,0,0,0,0
175,2,2010-09-17,1793903.6,0,82.05,2.582,211.1806415,8.099,2010,9,37,17,4,1839128.83,1904608.09,1863840.49,1869192.4699999997,33066.087460966584,0,0,0,0
176,2,2010-09-24,1724557.22,0,81.79,2.624,211.2552578,8.099,2010,9,38,24,4,1793903.6,1839128.83,1904608.09,1845880.173333333,55660.187783932095,0,0,0,0
177,2,2010-10-01,1827440.43,0,69.24,2.603,211.3298742,8.163,2010,10,39,1,4,1724557.22,1793903.6,1839128.83,1785863.2166666668,57707.44559939847,0,0,0,0
178,2,2010-10-08,1849921.44,0,63.19,2.633,211.4044906,8.163,2010,10,40,8,4,1827440.43,1724557.22,1793903.6,1781967.0833333333,52469.98234777234,0,0,0,0
179,2,2010-10-15,1794355.49,0,65.8,2.72,211.4713286,8.163,2010,10,41,15,4,1849921.44,1827440.43,1724557.22,1800639.6966666663,66841.27762434456,0,0,0,0
180,2,2010-10-22,1737947.64,0,68.5,2.725,211.5187208,8.163,2010,10,42,22,4,1794355.49,1849921.44,1827440.43,1823905.7866666664,27951.099754218278,0,0,0,0
181,2,2010-10-29,1802755.11,0,66.24,2.716,211.5661131,8.163,2010,10,43,29,4,1737947.64,1794355.49,1849921.44,1794074.8566666665,55987.42749859232,0,0,0,0
182,2,2010-11-05,1939061.41,0,57.85,2.689,211.6135053,8.163,2010,11,44,5,4,1802755.11,1737947.64,1794355.49,1778352.7466666664,35242.9835228797,0,0,0,0
183,2,2010-11-12,1916812.74,0,59.69,2.728,211.6608975,8.163,2010,11,45,12,4,1939061.41,1802755.11,1737947.64,1826588.053333333,102653.2708287945,0,0,0,0
184,2,2010-11-19,1956739.17,0,50.81,2.771,211.5470304,8.163,2010,11,46,19,4,1916812.74,1939061.41,1802755.11,1886209.7533333332,73124.95435630492,0,0,0,0
185,2,2010-11-26,2658725.29,1,62.98,2.735,211.4062867,8.163,2010,11,47,26,4,1956739.17,1916812.74,1939061.41,1937537.7733333332,20006.775218764502,0,0,0,0
186,2,2010-12-03,2015781.27,0,49.33,2.708,211.265543,8.163,2010,12,48,3,4,2658725.29,1956739.17,1916812.74,2177425.733333333,417295.43178518256,0,0,0,0
187,2,2010-12-10,2378726.55,0,45.5,2.843,211.1247993,8.163,2010,12,49,10,4,2015781.27,2658725.29,1956739.17,2210415.2433333327,389368.6117932496,0,0,0,0
188,2,2010-12-17,2609166.75,0,47.55,2.869,211.0645458,8.163,2010,12,50,17,4,2378726.55,2015781.27,2658725.29,2351077.703333333,322362.5245820853,0,0,0,0
189,2,2010-12-24,3436007.68,0,49.97,2.886,211.0646599,8.163,2010,12,51,24,4,2609166.75,2378726.55,2015781.27,2334558.19,299148.31603658176,0,0,0,0
190,2,2010-12-31,1750434.55,1,47.3,2.943,211.064774,8.163,2010,12,52,31,4,3436007.68,2609166.75,2378726.55,2807966.9933333336,555969.4231930029,0,0,0,0
191,2,2011-01-07,1758050.79,0,44.69,2.976,211.0648881,8.028,2011,1,1,7,4,1750434.55,3436007.68,2609166.75,2598536.3266666667,842836.8457594155,0,0,0,0
192,2,2011-01-14,1744193.58,0,33.02,2.983,211.1176713,8.028,2011,1,2,14,4,1758050.79,1750434.55,3436007.68,2314831.0066666664,970974.948903437,0,0,0,0
193,2,2011-01-21,1751384.9,0,41.4,3.016,211.4864691,8.028,2011,1,3,21,4,1744193.58,1758050.79,1750434.55,1750892.9733333334,6939.969827663665,0,0,0,0
194,2,2011-01-28,1695371.68,0,42.83,3.01,211.8552668,8.028,2011,1,4,28,4,1751384.9,1744193.58,1758050.79,1751209.7566666666,6930.265047953186,0,0,0,0
195,2,2011-02-04,1929346.23,0,38.25,2.989,212.2240646,8.028,2011,2,5,4,4,1695371.68,1751384.9,1744193.58,1730316.72,30476.148645871883,0,0,0,0
196,2,2011-02-11,2168041.61,1,33.19,3.022,212.5928624,8.028,2011,2,6,11,4,1929346.23,1695371.68,1751384.9,1792034.2699999998,122169.14902286798,1,0,0,0
197,2,2011-02-18,2080884.82,0,57.83,3.045,212.9033115,8.028,2011,2,7,18,4,2168041.61,1929346.23,1695371.68,1930919.8399999999,236338.89410732532,0,0,0,0
198,2,2011-02-25,1833511.08,0,60.8,3.065,213.190421,8.028,2011,2,8,25,4,2080884.82,2168041.61,1929346.23,2059424.2199999997,120786.1296780562,0,0,0,0
199,2,2011-03-04,1981607.78,0,57.77,3.288,213.4775305,8.028,2011,3,9,4,4,1833511.08,2080884.82,2168041.61,2027479.17,173541.90117795818,0,0,0,0
200,2,2011-03-11,1879107.31,0,52.7,3.459,213.7646401,8.028,2011,3,10,11,4,1981607.78,1833511.08,2080884.82,1965334.5599999998,124487.16832377284,0,0,0,0
201,2,2011-03-18,1902557.66,0,62.32,3.488,214.0156238,8.028,2011,3,11,18,4,1879107.31,1981607.78,1833511.08,1898075.39,75848.52788212478,0,0,0,0
202,2,2011-03-25,1766162.05,0,69.42,3.473,214.2521573,8.028,2011,3,12,25,4,1902557.66,1879107.31,1981607.78,1921090.9166666663,53704.72781383212,0,0,0,0
203,2,2011-04-01,1800171.36,0,55.43,3.524,214.4886908,7.931,2011,4,13,1,4,1766162.05,1902557.66,1879107.31,1849275.673333333,72927.26181939918,0,0,0,0
204,2,2011-04-08,1847552.61,0,67.0,3.622,214.7252242,7.931,2011,4,14,8,4,1800171.36,1766162.05,1902557.66,1822963.6899999997,70996.88962861583,0,0,0,0
205,2,2011-04-15,1856467.84,0,69.48,3.743,214.9420631,7.931,2011,4,15,15,4,1847552.61,1800171.36,1766162.05,1804628.673333333,40877.94693829673,0,0,0,0
206,2,2011-04-22,1886339.6,0,69.39,3.807,215.1096657,7.931,2011,4,16,22,4,1856467.84,1847552.61,1800171.36,1834730.6033333333,30259.31767763133,0,0,0,0
207,2,2011-04-29,1745545.28,0,69.21,3.81,215.2772683,7.931,2011,4,17,29,4,1886339.6,1856467.84,1847552.61,1863453.3499999999,20315.158399168184,0,0,0,0
208,2,2011-05-06,1837743.6,0,61.48,3.906,215.4448709,7.931,2011,5,18,6,4,1745545.28,1886339.6,1856467.84,1829450.9066666665,74183.53018775197,0,0,0,0
209,2,2011-05-13,1838513.07,0,74.61,3.899,215.6124735,7.931,2011,5,19,13,4,1837743.6,1745545.28,1886339.6,1823209.4933333334,71513.56744361382,0,0,0,0
210,2,2011-05-20,1688281.86,0,67.14,3.907,215.3834778,7.931,2011,5,20,20,4,1838513.07,1837743.6,1745545.28,1807267.3166666664,53454.23630292918,0,0,0,0
211,2,2011-05-27,1797732.56,0,76.42,3.786,215.1544822,7.931,2011,5,21,27,4,1688281.86,1838513.07,1837743.6,1788179.5099999998,86514.75814946392,0,0,0,0
212,2,2011-06-03,1933756.21,0,83.07,3.699,214.9254865,7.931,2011,6,22,3,4,1797732.56,1688281.86,1838513.07,1774842.4966666668,77687.32434617088,0,0,0,0
213,2,2011-06-10,1929153.16,0,83.4,3.648,214.6964908,7.931,2011,6,23,10,4,1933756.21,1797732.56,1688281.86,1806590.2099999997,122976.65469356628,0,0,0,0
214,2,2011-06-17,1953771.99,0,86.53,3.637,214.6513538,7.931,2011,6,24,17,4,1929153.16,1933756.21,1797732.56,1886880.6433333333,77238.8023523737,0,0,0,0
215,2,2011-06-24,1790925.8,0,85.17,3.594,214.7441108,7.931,2011,6,25,24,4,1953771.99,1929153.16,1933756.21,1938893.7866666664,13088.839449886209,0,0,0,0
216,2,2011-07-01,1866243.0,0,85.69,3.524,214.8368678,7.852,2011,7,26,1,4,1790925.8,1953771.99,1929153.16,1891283.6499999997,87779.81111911405,0,0,0,0
217,2,2011-07-08,1853161.99,0,87.7,3.48,214.9296249,7.852,2011,7,27,8,4,1866243.0,1790925.8,1953771.99,1870313.5966666664,81499.37249632218,0,0,0,0
218,2,2011-07-15,1785187.29,0,89.83,3.575,215.0134426,7.852,2011,7,28,15,4,1853161.99,1866243.0,1790925.8,1836776.9299999997,40243.29506092835,0,0,0,0
219,2,2011-07-22,1743816.41,0,89.34,3.651,215.0749122,7.852,2011,7,29,22,4,1785187.29,1853161.99,1866243.0,1834864.093333333,43515.70748266968,0,0,0,0
220,2,2011-07-29,1680693.06,0,90.07,3.682,215.1363819,7.852,2011,7,30,29,4,1743816.41,1785187.29,1853161.99,1794055.2299999997,55209.54841569562,0,0,0,0
221,2,2011-08-05,1876704.26,0,93.34,3.684,215.1978515,7.852,2011,8,31,5,4,1680693.06,1743816.41,1785187.29,1736565.5866666667,52623.11141580165,0,0,0,0
222,2,2011-08-12,1812768.26,0,91.58,3.638,215.2593211,7.852,2011,8,32,12,4,1876704.26,1680693.06,1743816.41,1767071.2433333332,100053.42616012252,0,0,0,0
223,2,2011-08-19,1844094.59,0,89.86,3.554,215.3229307,7.852,2011,8,33,19,4,1812768.26,1876704.26,1680693.06,1790055.1933333331,99960.04291421447,0,0,0,0
224,2,2011-08-26,1821139.91,0,90.45,3.523,215.386897,7.852,2011,8,34,26,4,1844094.59,1812768.26,1876704.26,1844522.3699999999,31970.14655572607,0,0,0,0
225,2,2011-09-02,1809119.7,0,89.64,3.533,215.4508632,7.852,2011,9,35,2,4,1821139.91,1844094.59,1812768.26,1826000.92,16219.025910349763,0,0,0,0
226,2,2011-09-09,1748000.65,1,77.97,3.546,215.5148295,7.852,2011,9,36,9,4,1809119.7,1821139.91,1844094.59,1824784.7333333332,17770.038983489394,0,0,0,0
227,2,2011-09-16,1691439.52,0,78.85,3.526,215.6944378,7.852,2011,9,37,16,4,1748000.65,1809119.7,1821139.91,1792753.42,39220.26490366956,0,0,0,0
228,2,2011-09-23,1669299.78,0,75.58,3.467,216.0282356,7.852,2011,9,38,23,4,1691439.52,1748000.65,1809119.7,1749519.9566666663,58854.79938600564,0,0,0,0
229,2,2011-09-30,1650394.44,0,78.14,3.355,216.3620333,7.852,2011,9,39,30,4,1669299.78,1691439.52,1748000.65,1702913.3166666664,40585.62235753681,0,0,0,0
230,2,2011-10-07,1837553.43,0,69.92,3.285,216.6958311,7.441,2011,10,40,7,4,1650394.44,1669299.78,1691439.52,1670377.913333333,20543.76856040102,0,0,0,0
231,2,2011-10-14,1743882.19,0,71.67,3.274,217.0048261,7.441,2011,10,41,14,4,1837553.43,1650394.44,1669299.78,1719082.5499999998,103033.31998003383,0,0,0,0
232,2,2011-10-21,1834680.25,0,64.53,3.353,217.1650042,7.441,2011,10,42,21,4,1743882.19,1837553.43,1650394.44,1743943.3533333328,93579.50999106775,0,0,0,0
233,2,2011-10-28,1769296.25,0,65.87,3.372,217.3251824,7.441,2011,10,43,28,4,1834680.25,1743882.19,1837553.43,1805371.9566666663,53271.07418071439,0,0,0,0
234,2,2011-11-04,1959707.9,0,55.53,3.332,217.4853605,7.441,2011,11,44,4,4,1769296.25,1834680.25,1743882.19,1782619.5633333332,46842.34124777289,0,0,0,0
235,2,2011-11-11,1920725.15,0,59.33,3.297,217.6455387,7.441,2011,11,45,11,4,1959707.9,1769296.25,1834680.25,1854561.4666666666,96750.17413957982,0,0,0,0
236,2,2011-11-18,1902762.5,0,62.01,3.308,217.8670218,7.441,2011,11,46,18,4,1920725.15,1959707.9,1769296.25,1883243.0999999996,100587.41058442974,0,0,0,0
237,2,2011-11-25,2614202.3,1,56.36,3.236,218.1130269,7.441,2011,11,47,25,4,1902762.5,1920725.15,1959707.9,1927731.8499999996,29112.1113792114,0,0,0,0
238,2,2011-12-02,1954952.0,0,48.74,3.172,218.3590319,7.441,2011,12,48,2,4,2614202.3,1902762.5,1920725.15,2145896.65,405664.0242432095,0,0,0,0
239,2,2011-12-09,2290549.32,0,41.76,3.158,218.605037,7.441,2011,12,49,9,4,1954952.0,2614202.3,1902762.5,2157305.5999999996,396543.6695128642,0,0,0,0
240,2,2011-12-16,2432736.52,0,50.13,3.159,218.8217928,7.441,2011,12,50,16,4,2290549.32,1954952.0,2614202.3,2286567.873333333,329643.1835343933,0,0,0,0
241,2,2011-12-23,3224369.8,0,46.66,3.112,218.9995495,7.441,2011,12,51,23,4,2432736.52,2290549.32,1954952.0,2226079.28,245329.984777863,0,0,0,0
242,2,2011-12-30,1874226.52,1,44.57,3.129,219.1773063,7.441,2011,12,52,30,4,3224369.8,2432736.52,2290549.32,2649218.5466666664,503143.6406426453,0,0,0,0
243,2,2012-01-06,1799520.14,0,46.75,3.157,219.355063,7.057,2012,1,1,6,4,1874226.52,3224369.8,2432736.52,2510444.28,678417.7113736419,0,0,0,0
244,2,2012-01-13,1744725.48,0,45.99,3.261,219.5328198,7.057,2012,1,2,13,4,1799520.14,1874226.52,3224369.8,2299372.1533333333,801941.8592125785,0,0,0,0
245,2,2012-01-20,1711769.11,0,51.7,3.268,219.6258417,7.057,2012,1,3,20,4,1744725.48,1799520.14,1874226.52,1806157.38,65005.150229664614,0,0,0,0
246,2,2012-01-27,1660906.14,0,50.5,3.29,219.7188636,7.057,2012,1,4,27,4,1711769.11,1744725.48,1799520.14,1752004.91,44326.10283294227,0,0,0,0
247,2,2012-02-03,1935299.94,0,55.21,3.36,219.8118854,7.057,2012,2,5,3,4,1660906.14,1711769.11,1744725.48,1705800.2433333332,42227.25383528926,0,0,0,0
248,2,2012-02-10,2103322.68,1,46.98,3.409,219.9049073,7.057,2012,2,6,10,4,1935299.94,1660906.14,1711769.11,1769325.0633333332,145970.9052951624,1,0,0,0
249,2,2012-02-17,2196688.46,0,43.82,3.51,220.0651993,7.057,2012,2,7,17,4,2103322.68,1935299.94,1660906.14,1899842.92,223329.3507733606,0,0,0,0
250,2,2012-02-24,1861802.7,0,54.63,3.555,220.275944,7.057,2012,2,8,24,4,2196688.46,2103322.68,1935299.94,2078437.0266666666,132459.28205797827,0,0,0,0
251,2,2012-03-02,1952555.66,0,58.79,3.63,220.4866886,7.057,2012,3,9,2,4,1861802.7,2196688.46,2103322.68,2053937.9466666663,172818.56664576032,0,0,0,0
252,2,2012-03-09,1937628.26,0,57.11,3.669,220.6974332,7.057,2012,3,10,9,4,1952555.66,1861802.7,2196688.46,2003682.2733333332,173198.0542786032,0,0,0,0
253,2,2012-03-16,1976082.13,0,63.68,3.734,220.8498468,7.057,2012,3,11,16,4,1937628.26,1952555.66,1861802.7,1917328.873333333,48662.8581309209,0,0,0,0
254,2,2012-03-23,1790439.16,0,64.01,3.787,220.9244858,7.057,2012,3,12,23,4,1976082.13,1937628.26,1952555.66,1955422.0166666664,19386.516703553436,0,0,0,0
255,2,2012-03-30,1857480.84,0,66.83,3.845,220.9991248,7.057,2012,3,13,30,4,1790439.16,1976082.13,1937628.26,1901383.1833333329,97985.24003405962,0,0,0,0
256,2,2012-04-06,2129035.91,0,68.43,3.891,221.0737638,6.891,2012,4,14,6,4,1857480.84,1790439.16,1976082.13,1874667.3766666667,94007.2383359331,0,0,0,0
257,2,2012-04-13,1935869.1,0,68.08,3.891,221.1484028,6.891,2012,4,15,13,4,2129035.91,1857480.84,1790439.16,1925651.97,179297.007788044,0,0,0,0
258,2,2012-04-20,1847344.45,0,65.69,3.877,221.2021074,6.891,2012,4,16,20,4,1935869.1,2129035.91,1857480.84,1974128.6166666665,139761.87596175465,0,0,0,0
259,2,2012-04-27,1764133.09,0,67.2,3.814,221.255812,6.891,2012,4,17,27,4,1847344.45,1935869.1,2129035.91,1970749.82,144048.66583908082,0,0,0,0
260,2,2012-05-04,1923957.09,0,76.73,3.749,221.3095166,6.891,2012,5,18,4,4,1764133.09,1847344.45,1935869.1,1849115.5466666669,85881.70276740982,0,0,0,0
261,2,2012-05-11,1917520.99,0,73.87,3.688,221.3632212,6.891,2012,5,19,11,4,1923957.09,1764133.09,1847344.45,1845144.8766666667,79934.70045064426,0,0,0,0
262,2,2012-05-18,2000940.67,0,71.27,3.63,221.380331,6.891,2012,5,20,18,4,1917520.99,1923957.09,1764133.09,1868537.0566666666,90473.73672840625,0,0,0,0
263,2,2012-05-25,1912791.09,0,78.19,3.561,221.3828029,6.891,2012,5,21,25,4,2000940.67,1917520.99,1923957.09,1947472.9166666667,46416.12145241724,0,0,0,0
264,2,2012-06-01,1910092.37,0,78.38,3.501,221.3852748,6.891,2012,6,22,1,4,1912791.09,2000940.67,1917520.99,1943750.9166666667,49584.21022105281,0,0,0,0
265,2,2012-06-08,2010216.49,0,78.69,3.452,221.3877467,6.891,2012,6,23,8,4,1910092.37,1912791.09,2000940.67,1941274.71,51689.85257715706,0,0,0,0
266,2,2012-06-15,1962924.3,0,80.56,3.393,221.4009901,6.891,2012,6,24,15,4,2010216.49,1910092.37,1912791.09,1944366.6500000001,57043.5959896132,0,0,0,0
267,2,2012-06-22,1887733.21,0,81.04,3.346,221.4411622,6.891,2012,6,25,22,4,1962924.3,2010216.49,1910092.37,1961077.72,50087.59571703609,0,0,0,0
268,2,2012-06-29,1881046.12,0,86.32,3.286,221.4813343,6.891,2012,6,26,29,4,1887733.21,1962924.3,2010216.49,1953624.6666666667,61768.93114655473,0,0,0,0
269,2,2012-07-06,2041507.4,0,84.2,3.227,221.5215064,6.565,2012,7,27,6,4,1881046.12,1887733.21,1962924.3,1910567.8766666667,45465.10300614055,0,0,0,0
270,2,2012-07-13,1830075.13,0,80.17,3.256,221.5616784,6.565,2012,7,28,13,4,2041507.4,1881046.12,1887733.21,1936762.2433333334,90773.56540870175,0,0,0,0
271,2,2012-07-20,1819666.46,0,83.23,3.311,221.5701123,6.565,2012,7,29,20,4,1830075.13,2041507.4,1881046.12,1917542.8833333335,110339.98141966823,0,0,0,0
272,2,2012-07-27,1757923.88,0,86.37,3.407,221.5785461,6.565,2012,7,30,27,4,1819666.46,1830075.13,2041507.4,1897082.9966666668,125183.4306585013,0,0,0,0
273,2,2012-08-03,1946104.64,0,90.22,3.417,221.5869799,6.565,2012,8,31,3,4,1757923.88,1819666.46,1830075.13,1802555.1566666665,39000.61852666639,0,0,0,0
274,2,2012-08-10,1866719.96,0,88.55,3.494,221.5954138,6.565,2012,8,32,10,4,1946104.64,1757923.88,1819666.46,1841231.66,95925.97665294934,0,0,0,0
275,2,2012-08-17,1928016.01,0,84.79,3.571,221.6751459,6.565,2012,8,33,17,4,1866719.96,1946104.64,1757923.88,1856916.16,94472.67054218447,0,0,0,0
276,2,2012-08-24,1876788.15,0,76.91,3.62,221.8083518,6.565,2012,8,34,24,4,1928016.01,1866719.96,1946104.64,1913613.5366666664,41605.95249794385,0,0,0,0
277,2,2012-08-31,1947083.3,0,82.64,3.638,221.9415576,6.565,2012,8,35,31,4,1876788.15,1928016.01,1866719.96,1890508.04,32870.62476752324,0,0,0,0
278,2,2012-09-07,1898777.07,1,87.65,3.73,222.0747635,6.565,2012,9,36,7,4,1947083.3,1876788.15,1928016.01,1917295.82,36353.04503896767,0,0,0,0
279,2,2012-09-14,1814806.63,0,75.88,3.717,222.2174395,6.565,2012,9,37,14,4,1898777.07,1947083.3,1876788.15,1907549.5066666668,35959.26531759488,0,0,0,0
280,2,2012-09-21,1829415.67,0,71.09,3.721,222.4169362,6.565,2012,9,38,21,4,1814806.63,1898777.07,1947083.3,1886889.0,66934.84901614052,0,0,0,0
281,2,2012-09-28,1746470.56,0,79.45,3.666,222.6164329,6.565,2012,9,39,28,4,1829415.67,1814806.63,1898777.07,1847666.4566666668,44861.75552639791,0,0,0,0
282,2,2012-10-05,1998321.04,0,70.27,3.617,222.8159296,6.17,2012,10,40,5,4,1746470.56,1829415.67,1814806.63,1796897.6199999999,44277.78559967752,0,0,0,0
283,2,2012-10-12,1900745.13,0,60.97,3.601,223.0154263,6.17,2012,10,41,12,4,1998321.04,1746470.56,1829415.67,1858069.0899999999,128346.91241836567,0,0,0,0
284,2,2012-10-19,1847990.41,0,68.08,3.594,223.0598077,6.17,2012,10,42,19,4,1900745.13,1998321.04,1746470.56,1881845.5766666664,126984.490809724,0,0,0,0
285,2,2012-10-26,1834458.35,0,69.79,3.506,223.0783366,6.17,2012,10,43,26,4,1847990.41,1900745.13,1998321.04,1915685.5266666666,76270.80810155856,0,0,0,0
286,3,2010-02-05,461622.22,0,45.71,2.572,214.4248812,7.368,2010,2,5,5,4,1834458.35,1847990.41,1900745.13,1861064.6300000001,35024.07346591928,0,0,0,0
287,3,2010-02-12,420728.96,1,47.93,2.548,214.5747916,7.368,2010,2,6,12,4,461622.22,1834458.35,1847990.41,1381356.9933333334,796542.4151423757,1,0,0,0
288,3,2010-02-19,421642.19,0,47.07,2.514,214.6198868,7.368,2010,2,7,19,4,420728.96,461622.22,1834458.35,905603.1766666668,804671.9918385571,0,0,0,0
289,3,2010-02-26,407204.86,0,52.05,2.561,214.6475127,7.368,2010,2,8,26,4,421642.19,420728.96,461622.22,434664.4566666667,23350.57280268219,0,0,0,0
290,3,2010-03-05,415202.04,0,53.04,2.625,214.6751386,7.368,2010,3,9,5,4,407204.86,421642.19,420728.96,416525.33666666667,8084.674466658248,0,0,0,0
291,3,2010-03-12,384200.69,0,63.08,2.667,214.7027646,7.368,2010,3,10,12,4,415202.04,407204.86,421642.19,414683.03,7232.644946387855,0,0,0,0
292,3,2010-03-19,375328.59,0,60.42,2.72,214.5301219,7.368,2010,3,11,19,4,384200.69,415202.04,407204.86,402202.52999999997,16094.67006591183,0,0,0,0
293,3,2010-03-26,359949.27,0,57.06,2.732,214.3241011,7.368,2010,3,12,26,4,375328.59,384200.69,415202.04,391577.1066666667,20935.177234958697,0,0,0,0
294,3,2010-04-02,423294.4,0,65.56,2.719,214.1180803,7.343,2010,4,13,2,4,359949.27,375328.59,384200.69,373159.51666666666,12270.350539063922,0,0,0,0
295,3,2010-04-09,415870.28,0,68.0,2.77,213.9120595,7.343,2010,4,14,9,4,423294.4,359949.27,375328.59,386190.75333333336,33039.995730819246,0,0,0,0
296,3,2010-04-16,354993.26,0,66.98,2.808,213.7726889,7.343,2010,4,15,16,4,415870.28,423294.4,359949.27,399704.64999999997,34628.70295946942,0,0,0,0
297,3,2010-04-23,339976.65,0,67.87,2.795,213.7221852,7.343,2010,4,16,23,4,354993.26,415870.28,423294.4,398052.64666666667,37474.82454300497,0,0,0,0
298,3,2010-04-30,361248.39,0,70.24,2.78,213.6716815,7.343,2010,4,17,30,4,339976.65,354993.26,415870.28,370280.0633333334,40189.86857109169,0,0,0,0
299,3,2010-05-07,399323.86,0,73.47,2.835,213.6211778,7.343,2010,5,18,7,4,361248.39,339976.65,354993.26,352072.76666666666,10932.460456955676,0,0,0,0
